id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
1774,2016/8/8,shot,gun,34,M,H,Georgetown,KY,FALSE,attack,Other,FALSE
1833,2016/8/8,shot,gun,69,M,W,Little Mountain,SC,TRUE,attack,Not fleeing,FALSE
1775,2016/8/9,shot,gun,45,M,W,Circleville,OH,TRUE,other,Not fleeing,FALSE
1776,2016/8/9,shot,gun,14,M,H,Los Angeles,CA,FALSE,attack,Foot,TRUE
1777,2016/8/9,shot,undetermined,44,M,W,Piedmont,SC,FALSE,other,Not fleeing,FALSE
1778,2016/8/11,shot,gun,59,M,W,Tukwila,WA,TRUE,attack,Not fleeing,FALSE
1785,2016/8/11,shot,knife,33,M,H,Vista,CA,FALSE,undetermined,Other,FALSE
2149,2016/8/11,shot,gun,54,M,W,Plaquemine,LA,FALSE,attack,Not fleeing,FALSE
1782,2016/8/12,shot,undetermined,22,M,H,Mesa,AZ,FALSE,other,Car,FALSE
1783,2016/8/12,shot and Tasered,hammer,49,M,W,Tahlequah,OK,TRUE,other,Not fleeing,TRUE
1780,2016/8/13,shot,gun,23,M,B,Milwaukee,WI,FALSE,other,Foot,TRUE
1781,2016/8/13,shot,knife,38,M,H,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE
1784,2016/8/13,shot,gun,53,M,W,Lakewood,CO,FALSE,other,Not fleeing,FALSE
1832,2016/8/13,shot,,36,M,H,Hayward,CA,FALSE,other,Car,FALSE
1786,2016/8/15,shot,metal pole,29,M,H,Falls Church,VA,TRUE,other,Not fleeing,FALSE
1788,2016/8/15,shot,gun,42,M,W,Counce,TN,FALSE,attack,Other,FALSE
1787,2016/8/16,shot,gun,36,M,W,Rome,OH,FALSE,other,Car,FALSE
1789,2016/8/16,shot,gun,32,M,W,Lenoir,NC,FALSE,attack,Foot,TRUE
1790,2016/8/16,shot,toy weapon,53,M,W,Apache Junction,AZ,FALSE,other,Not fleeing,FALSE
1791,2016/8/16,shot,gun,30,M,B,Stockton,CA,FALSE,other,Foot,TRUE
1792,2016/8/16,shot,unarmed,25,M,H,Tucson,AZ,FALSE,attack,Not fleeing,FALSE
1795,2016/8/16,shot,gun,18,M,B,Los Angeles,CA,FALSE,other,Foot,FALSE
2145,2016/8/16,shot,gun,55,M,W,Augusta,WV,FALSE,other,Not fleeing,FALSE
1793,2016/8/17,shot,piece of wood,27,M,B,Kelso,WA,FALSE,attack,Not fleeing,FALSE
1794,2016/8/18,shot,gun,37,M,H,Bakersfield,CA,FALSE,attack,Car,FALSE
1796,2016/8/18,shot,unarmed,29,M,W,Charlotte,NC,FALSE,other,Car,TRUE
1797,2016/8/18,shot,knife,40,M,W,Antelope,CA,FALSE,other,Not fleeing,FALSE
1798,2016/8/18,shot,undetermined,36,M,W,Hays,KS,FALSE,other,Car,FALSE
1801,2016/8/18,shot,gun,38,M,W,Poway,CA,FALSE,attack,Car,FALSE
1807,2016/8/18,shot,gun,29,M,W,Ruidoso,NM,FALSE,other,Not fleeing,FALSE
1831,2016/8/18,shot,gun,59,M,W,McKinneyville,CA,TRUE,attack,Not fleeing,FALSE
1799,2016/8/19,shot,bayonet,47,M,H,East Hollywood,CA,TRUE,undetermined,Not fleeing,FALSE
1800,2016/8/19,shot,gun,22,M,H,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
1806,2016/8/19,shot,toy weapon,31,M,W,New London,WI,TRUE,attack,Not fleeing,TRUE
1808,2016/8/19,shot,undetermined,29,M,W,Reno,NV,FALSE,undetermined,Car,FALSE
1810,2016/8/19,shot,knife,54,M,W,East Ridge,TN,FALSE,other,Not fleeing,FALSE
1803,2016/8/20,shot,knife,71,M,H,Indio,CA,FALSE,other,Not fleeing,TRUE
1804,2016/8/21,shot,knife,36,M,H,Las Cruces,NM,FALSE,other,Not fleeing,TRUE
1802,2016/8/22,shot,knife,34,M,B,Hamilton,OH,FALSE,attack,Not fleeing,FALSE
1812,2016/8/23,shot,gun,49,M,W,Myra,TX,FALSE,other,Car,FALSE
1811,2016/8/24,shot,gun,36,M,H,Oak Cliff,TX,FALSE,attack,Foot,FALSE
1813,2016/8/24,shot,gun,43,M,W,Orlando,FL,TRUE,other,Not fleeing,FALSE
1814,2016/8/24,shot,gun,53,M,W,Shelbyville,TN,FALSE,attack,Not fleeing,FALSE
1816,2016/8/25,shot,gun,31,M,B,Compton,CA,FALSE,attack,Foot,FALSE
2144,2016/8/25,shot,undetermined,32,M,H,Compton,CA,FALSE,undetermined,Not fleeing,FALSE
1815,2016/8/25,shot and Tasered,knife,63,M,,Fort Collins,CO,FALSE,other,Not fleeing,TRUE
1817,2016/8/26,shot,gun,41,M,W,Las Vegas,NV,FALSE,attack,Foot,FALSE
1820,2016/8/27,shot,toy weapon,26,M,H,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
1822,2016/8/27,shot,gun,82,M,W,Morgantown,WV,FALSE,attack,Not fleeing,TRUE
1821,2016/8/27,shot and Tasered,knife,49,M,,Denver,CO,FALSE,other,Not fleeing,FALSE
1818,2016/8/28,shot,gun,37,M,W,Eagan,MN,TRUE,attack,Not fleeing,FALSE
1823,2016/8/29,shot,gun,24,M,B,Raleigh,NC,FALSE,attack,Foot,FALSE
1826,2016/8/29,shot,gun,35,F,W,Kingman,AZ,FALSE,attack,Not fleeing,FALSE
1824,2016/8/29,shot and Tasered,knife,56,M,W,San Bernardino,CA,FALSE,attack,Not fleeing,FALSE
1829,2016/8/29,shot and Tasered,gun,28,M,,Fairbanks,AK,FALSE,attack,Foot,TRUE
1827,2016/8/30,shot,unarmed,22,M,B,Tampa,FL,FALSE,other,Not fleeing,FALSE
1828,2016/8/30,shot,gun,59,M,W,Harker Heights,TX,FALSE,attack,Other,FALSE
1825,2016/8/30,shot and Tasered,chain saw,36,M,,Graham,WA,TRUE,attack,Not fleeing,FALSE
1830,2016/8/30,shot and Tasered,knife,36,M,W,Weatherford,TX,FALSE,other,Not fleeing,FALSE
1841,2016/8/31,shot,gun,21,M,W,Denver,CO,FALSE,attack,Foot,FALSE
1870,2016/8/31,shot,,38,M,W,McDowell,MO,FALSE,other,Car,FALSE
1839,2016/9/1,shot,,60,M,W,Sylvania Township,OH,TRUE,other,Not fleeing,FALSE
1843,2016/9/1,shot,gun,18,M,W,Wichita,KS,FALSE,other,Car,TRUE
1847,2016/9/1,shot,gun,23,M,H,Florence,CA,FALSE,other,Foot,FALSE
1848,2016/9/1,shot and Tasered,pipe,,M,H,Huntington Park,CA,FALSE,other,Not fleeing,FALSE
1849,2016/9/2,shot,gun,38,M,H,Alamogordo,NM,FALSE,attack,Foot,TRUE
1850,2016/9/2,shot,gun,40,M,,Parker,CO,TRUE,attack,Car,TRUE
1853,2016/9/2,shot,glass shard,22,M,W,Round Lake,IL,FALSE,other,Not fleeing,FALSE
1856,2016/9/2,shot,gun,38,M,B,St. Louis,MO,FALSE,attack,Other,FALSE
1854,2016/9/3,shot,undetermined,25,M,B,Atlantic City,NJ,FALSE,undetermined,Foot,FALSE
1855,2016/9/3,shot,undetermined,25,M,W,East Wenatchee,WA,FALSE,undetermined,Not fleeing,FALSE
1860,2016/9/3,shot,gun,36,M,W,Metropolis,IL,FALSE,undetermined,Other,FALSE
1861,2016/9/3,shot,gun,,M,,Temple,TX,FALSE,attack,Car,FALSE
1852,2016/9/4,shot,knife,,M,H,Long Beach,CA,TRUE,other,Not fleeing,FALSE
1859,2016/9/4,shot,knife,44,M,H,Grand Junction,CO,TRUE,other,Not fleeing,FALSE
1851,2016/9/5,shot,gun,36,M,B,Ellis County,TX,FALSE,attack,Car,FALSE
1858,2016/9/5,shot,gun,35,M,H,Austin,TX,FALSE,other,Not fleeing,FALSE
1862,2016/9/6,shot,,25,M,W,Omaha,NE,FALSE,other,Other,FALSE
1863,2016/9/6,shot,gun,65,M,,Spencer,WV,TRUE,attack,Car,FALSE
1864,2016/9/6,shot,gun,31,M,H,Phoenix,AZ,FALSE,attack,Car,FALSE
1865,2016/9/6,shot,gun,70,M,W,Gray,TN,FALSE,other,Not fleeing,TRUE
1868,2016/9/6,shot,sword,25,M,W,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE
1867,2016/9/7,shot,knife,55,M,B,Albany,GA,FALSE,attack,Not fleeing,FALSE
1869,2016/9/7,shot,undetermined,35,M,W,Titusville,FL,FALSE,undetermined,Not fleeing,FALSE
1871,2016/9/7,shot,gun,25,M,B,Wyoming,MI,FALSE,attack,Not fleeing,FALSE
1872,2016/9/8,shot,gun,32,M,W,Lakeland,FL,FALSE,attack,Not fleeing,FALSE
1873,2016/9/8,shot,toy weapon,38,M,H,Delhi,CA,FALSE,attack,Not fleeing,FALSE
1874,2016/9/9,shot,gun,32,M,H,Memphis,TN,FALSE,attack,Not fleeing,FALSE
1876,2016/9/9,shot,unknown weapon,64,M,W,Auburn,WA,TRUE,other,Not fleeing,FALSE
1879,2016/9/9,shot,knife,55,M,B,Pompano Beach,FL,FALSE,other,Not fleeing,FALSE
1877,2016/9/10,shot,toy weapon,69,M,W,Montcalm,WV,TRUE,other,Not fleeing,TRUE
1897,2016/9/10,shot,gun,37,M,W,Boulder,CO,FALSE,attack,Not fleeing,TRUE
1875,2016/9/11,shot,motorcycle,31,M,B,Washington,DC,FALSE,attack,Other,FALSE
1880,2016/9/12,shot,gun,86,M,,Saratoga,CA,FALSE,other,Not fleeing,FALSE
1881,2016/9/12,shot,knife,25,M,B,Cedar Rapids,IA,FALSE,attack,Not fleeing,FALSE
1882,2016/9/12,shot,unarmed,25,M,H,Colton,CA,FALSE,other,Car,FALSE
1883,2016/9/14,shot,toy weapon,13,M,B,Columbus,OH,FALSE,other,Foot,FALSE
1884,2016/9/15,shot,gun,32,M,H,Phoenix,AZ,FALSE,other,Other,FALSE
1886,2016/9/15,shot,gun,69,M,W,Weeki Wachi,FL,TRUE,other,Not fleeing,FALSE
1885,2016/9/15,shot and Tasered,gun,34,M,W,Austin,TX,FALSE,attack,Foot,FALSE
1887,2016/9/16,shot,gun,46,M,,Big Bear,MO,FALSE,attack,Not fleeing,FALSE
1889,2016/9/16,shot,unarmed,29,M,N,Winooski,VT,FALSE,other,Foot,TRUE
1893,2016/9/16,shot,knife,29,M,W,Owensboro,KY,FALSE,attack,Not fleeing,FALSE
1888,2016/9/16,shot and Tasered,unarmed,40,M,B,Tulsa,OK,FALSE,other,Not fleeing,FALSE
1890,2016/9/17,shot,hatchet,42,M,W,Beaumont,CA,FALSE,other,Not fleeing,FALSE
1894,2016/9/17,shot,gun,25,M,B,Philadelphia,PA,FALSE,attack,Foot,FALSE
1895,2016/9/17,shot,toy weapon,45,M,W,Huntsville,AL,FALSE,attack,Other,TRUE
1896,2016/9/17,shot,gun,55,M,W,Rutherfordton,NC,TRUE,attack,Not fleeing,FALSE
1898,2016/9/17,shot,knife,22,M,O,St. Cloud,MN,FALSE,attack,Not fleeing,FALSE
1891,2016/9/18,shot,gun,61,M,B,Akron,OH,FALSE,other,Not fleeing,FALSE
1900,2016/9/19,shot,gun,46,F,W,Spring,TX,TRUE,attack,Not fleeing,TRUE
1902,2016/9/19,shot,unknown weapon,30,M,W,Logan Canyon,UT,TRUE,other,Not fleeing,FALSE
1907,2016/9/19,shot,gun,56,M,W,Wood County,TX,TRUE,attack,Not fleeing,FALSE
1899,2016/9/20,shot,gun,35,M,W,Decatur County,TN,FALSE,other,Car,TRUE
1901,2016/9/20,shot,gun,22,M,W,Port St. Lucie,FL,TRUE,attack,Not fleeing,FALSE
1903,2016/9/20,shot,unknown weapon,23,M,W,Mashantucket,CT,FALSE,other,Not fleeing,FALSE
1904,2016/9/20,shot,gun,43,M,B,Charlotte,NC,FALSE,other,Not fleeing,TRUE
1905,2016/9/20,shot,gun,43,M,W,Nashville,TN,FALSE,attack,Not fleeing,FALSE
1906,2016/9/20,shot,gun,49,M,W,Westminster,CO,FALSE,other,Foot,FALSE
1908,2016/9/21,shot,unarmed,23,M,W,Louisville,NE,FALSE,other,Not fleeing,FALSE
1909,2016/9/23,shot,undetermined,41,M,W,Fair Oaks,CA,FALSE,attack,Foot,FALSE
1914,2016/9/23,shot,,33,M,B,Pikesville,MD,FALSE,other,Not fleeing,TRUE
1915,2016/9/23,shot,gun,30,M,H,San Antonio,TX,FALSE,other,Foot,FALSE
1910,2016/9/25,shot,gun,25,M,W,Claremont,NH,TRUE,other,Not fleeing,FALSE
1911,2016/9/26,shot,gun,52,M,W,Garden City,ID,FALSE,attack,Other,FALSE
1912,2016/9/26,shot,gun,32,M,W,Little Rock,AR,TRUE,other,Not fleeing,FALSE
1916,2016/9/26,shot,gun,46,M,W,Houston,TX,FALSE,attack,Not fleeing,TRUE
1917,2016/9/26,shot,gun,48,M,W,Burnsville,MN,TRUE,other,Not fleeing,TRUE
1918,2016/9/27,shot,unarmed,38,M,B,El Cajon,CA,TRUE,attack,Not fleeing,TRUE
1941,2016/9/27,shot,,26,M,W,Phoenix,AZ,FALSE,other,Car,FALSE
1919,2016/9/28,shot,unarmed,32,M,B,Philadelphia,PA,FALSE,attack,Not fleeing,FALSE
1920,2016/9/28,shot,knife,28,M,H,Valdosta,GA,FALSE,attack,Not fleeing,TRUE
1921,2016/9/29,shot,gun,53,M,W,Kingman,AZ,FALSE,attack,Not fleeing,TRUE
1926,2016/9/30,shot,,38,M,W,Groveton,TX,FALSE,undetermined,Not fleeing,FALSE
1927,2016/9/30,shot,undetermined,18,M,B,Newark,NJ,FALSE,undetermined,Not fleeing,FALSE
1928,2016/9/30,shot,gun,32,M,B,Campobello,SC,FALSE,attack,Foot,FALSE
1929,2016/9/30,shot,gun,37,M,W,Belleville,MI,FALSE,attack,Other,FALSE
1930,2016/9/30,shot,undetermined,18,M,B,Newark,NJ,FALSE,undetermined,Not fleeing,FALSE
1931,2016/9/30,shot,gun,20,M,B,Columbus,OH,FALSE,other,Foot,FALSE
1923,2016/10/1,shot,gun,28,M,W,Hometown,WV,FALSE,attack,Foot,FALSE
1925,2016/10/1,shot,gun,18,M,B,Los Angeles,CA,FALSE,undetermined,Foot,TRUE
1922,2016/10/2,shot,toy weapon,16,M,H,Los Angeles,CA,TRUE,attack,Not fleeing,TRUE
1924,2016/10/2,shot,unknown weapon,36,M,B,Markham,IL,FALSE,other,Not fleeing,FALSE
1932,2016/10/3,shot,gun,57,M,W,Lynn,MA,FALSE,attack,Not fleeing,FALSE
1933,2016/10/3,shot,gun,49,M,W,Ventnor,NJ,FALSE,other,Not fleeing,FALSE
1935,2016/10/4,shot,brick,31,M,H,Riverview,FL,FALSE,attack,Foot,FALSE
1936,2016/10/4,shot,gun,26,M,W,Springdale,AR,FALSE,attack,Not fleeing,FALSE
1938,2016/10/4,shot,gun,51,M,W,Hessel,MI,TRUE,other,Not fleeing,FALSE
1937,2016/10/5,shot,machete,28,M,W,Boulder,CO,TRUE,other,Not fleeing,FALSE
1939,2016/10/5,shot,gun,35,M,W,Moncks Corner,SC,FALSE,attack,Car,FALSE
1944,2016/10/7,shot,pepper spray,57,M,B,Macon,GA,FALSE,other,Not fleeing,FALSE
1945,2016/10/7,shot,knife,36,M,W,Fort Wayne,IN,FALSE,other,Not fleeing,FALSE
1946,2016/10/7,shot,gun,42,M,W,Killeen,AL,FALSE,attack,Not fleeing,FALSE
1948,2016/10/7,shot,gun,,M,B,Alexandria,LA,FALSE,attack,Not fleeing,FALSE
1953,2016/10/7,shot,toy weapon,49,M,W,Benton,AR,FALSE,other,Not fleeing,FALSE
1942,2016/10/8,shot,knife,21,M,H,Federal Way,WA,TRUE,other,Not fleeing,FALSE
1947,2016/10/8,shot,,39,M,,Wetumka,OK,FALSE,other,Not fleeing,FALSE
1956,2016/10/8,shot,knife,53,F,W,Modesto,CA,FALSE,attack,Not fleeing,FALSE
2143,2016/10/8,shot,knife,62,M,W,Fort Wayne,IN,FALSE,other,Not fleeing,FALSE
1943,2016/10/9,shot,gun,41,M,B,Syracuse,NY,FALSE,attack,Not fleeing,FALSE
1954,2016/10/9,shot,gun,40,M,W,Scottsdale,AZ,TRUE,other,Car,FALSE
1949,2016/10/10,shot,gun,50,M,,Lumberton,NC,FALSE,other,Not fleeing,FALSE
1950,2016/10/10,shot,undetermined,27,M,H,Irvine,CA,TRUE,other,Not fleeing,FALSE
1951,2016/10/10,shot,gun,19,M,N,Midland,TX,FALSE,other,,FALSE
1952,2016/10/10,shot,,26,M,W,Westlake,OH,FALSE,other,Car,FALSE
1957,2016/10/11,shot,knife,44,M,A,Seattle,WA,FALSE,other,Not fleeing,FALSE
1958,2016/10/11,shot,knife,30,M,W,Concord,CA,FALSE,other,Not fleeing,FALSE
1959,2016/10/12,shot,gun,31,M,W,Livingston Parish,LA,FALSE,attack,Not fleeing,FALSE
1960,2016/10/12,shot,gun,33,M,B,Boston,MA,FALSE,attack,Not fleeing,FALSE
1961,2016/10/12,shot,gun,22,M,W,Morehead,KY,FALSE,attack,Not fleeing,FALSE
1962,2016/10/13,shot,gun,50,M,,Las Vegas,NV,FALSE,other,Car,TRUE
1964,2016/10/13,shot,gun,38,M,W,Kent,WA,FALSE,other,Not fleeing,FALSE
1963,2016/10/13,shot and Tasered,knife,46,M,W,Grants Pass,OR,TRUE,other,,FALSE
1965,2016/10/14,shot,baseball bat,23,M,W,Beaumont,TX,FALSE,attack,Not fleeing,FALSE
1969,2016/10/14,shot,gun,24,M,H,Oak Cliff,TX,FALSE,attack,Not fleeing,FALSE
1970,2016/10/14,shot,gun,26,M,W,San Francisco,CA,TRUE,attack,Not fleeing,FALSE
1968,2016/10/15,shot,gun,38,M,,Phenix City,AL,FALSE,attack,Not fleeing,FALSE
1966,2016/10/16,shot,toy weapon,26,F,W,Austin,TX,TRUE,attack,Not fleeing,FALSE
1967,2016/10/16,shot and Tasered,metal rake,32,M,W,Santa Cruz,CA,TRUE,attack,Not fleeing,FALSE
1971,2016/10/17,shot,sword,50,M,H,Miami,FL,TRUE,other,Not fleeing,FALSE
1973,2016/10/17,shot,gun,17,M,W,Benton,AR,TRUE,attack,Foot,FALSE
1974,2016/10/17,shot and Tasered,knife,39,M,W,Holiday,FL,TRUE,other,Not fleeing,FALSE
1972,2016/10/18,shot,gun,28,M,B,Benton Harbor,MI,FALSE,attack,Not fleeing,TRUE
1975,2016/10/18,shot,baseball bat,66,F,B,Bronx,NY,TRUE,attack,Not fleeing,FALSE
1976,2016/10/18,shot,gun,42,M,H,Tulsa,OK,FALSE,attack,Not fleeing,FALSE
1979,2016/10/18,shot,gun,34,M,W,Paris,KY,FALSE,attack,Not fleeing,FALSE
1977,2016/10/19,shot,,38,M,W,Willoughby,OH,FALSE,undetermined,Car,FALSE
1978,2016/10/19,shot,gun,24,M,,Dallas,TX,FALSE,other,Not fleeing,FALSE
1982,2016/10/19,shot,undetermined,28,M,H,Henderson,NV,FALSE,attack,Car,FALSE
1980,2016/10/20,shot,gun,29,M,W,Jacksonville,FL,FALSE,attack,Not fleeing,FALSE
1988,2016/10/21,shot,gun,23,F,N,Muckleshoot Indian Reservation,WA,TRUE,other,Not fleeing,FALSE
1983,2016/10/21,shot and Tasered,knife,58,M,W,Tulsa,OK,FALSE,other,,FALSE
1986,2016/10/22,shot,unknown weapon,21,M,W,Westover,AL,TRUE,other,Not fleeing,FALSE
1984,2016/10/23,shot,toy weapon,45,M,W,Peterson,MN,FALSE,attack,Not fleeing,FALSE
1985,2016/10/23,shot,gun,38,M,W,Edmonton,KY,FALSE,attack,Not fleeing,FALSE
1987,2016/10/23,shot,gun,40,M,B,Colorado Springs,CO,FALSE,attack,Not fleeing,FALSE
1989,2016/10/24,shot,gun,19,M,B,North St. Louis,MO,FALSE,attack,Car,FALSE
1990,2016/10/25,shot,toy weapon,46,M,B,Little Rock,AR,FALSE,other,Not fleeing,FALSE
1991,2016/10/25,shot,toy weapon,25,M,W,Elkton,MD,TRUE,attack,Not fleeing,FALSE
1992,2016/10/25,shot,toy weapon,25,F,W,Elkton,MD,FALSE,attack,Not fleeing,FALSE
1993,2016/10/25,shot,knife,37,M,W,Lincoln,CA,TRUE,other,Not fleeing,FALSE
1994,2016/10/26,shot,gun,25,M,B,Carrollton,TX,FALSE,other,Not fleeing,FALSE
1996,2016/10/26,shot and Tasered,unarmed,36,M,W,Bartlesville,OK,FALSE,attack,Not fleeing,FALSE
1995,2016/10/27,shot,gun,32,M,W,Billings,MT,TRUE,other,Not fleeing,FALSE
1997,2016/10/27,shot,gun and knife,33,M,B,San Antonio,TX,FALSE,other,Not fleeing,FALSE
1998,2016/10/27,shot,undetermined,24,M,H,Elberton,GA,FALSE,attack,Foot,FALSE
2000,2016/10/28,shot,gun,37,M,W,Morris,MN,FALSE,attack,Other,FALSE
2001,2016/10/28,shot,gun,38,M,B,Sacramento,CA,TRUE,attack,Not fleeing,FALSE
2002,2016/10/28,shot,knife,45,M,A,North Royalton,OH,TRUE,attack,Not fleeing,FALSE
1999,2016/10/30,shot,knife,31,M,B,Boston,MA,TRUE,other,Not fleeing,FALSE
2003,2016/10/30,shot,,34,M,W,Kingman,AZ,FALSE,other,Car,FALSE
2004,2016/10/30,shot,gun,23,M,H,Corpus Christi,TX,FALSE,attack,Not fleeing,FALSE
2005,2016/10/30,shot,gun,38,M,,Leedey,OK,FALSE,attack,Car,FALSE
2006,2016/10/31,shot,,39,F,B,Torrance,CA,TRUE,attack,Car,FALSE
2007,2016/10/31,shot,knife,55,M,H,Chatsworth,CA,FALSE,attack,Not fleeing,FALSE
2035,2016/10/31,shot,gun,31,F,W,Brookville,OH,FALSE,attack,Other,FALSE
2008,2016/11/1,shot,gun,76,M,W,Carson City,NV,FALSE,other,Not fleeing,FALSE
2009,2016/11/2,shot,gun,59,M,W,Houma,LA,TRUE,attack,Not fleeing,TRUE
2010,2016/11/2,shot,undetermined,40,M,W,West Jordan,UT,FALSE,undetermined,Other,FALSE
2011,2016/11/3,shot,gun,23,M,B,Salisbury,NC,FALSE,attack,Not fleeing,FALSE
2012,2016/11/3,shot,knife,64,M,,Chambersburg,PA,TRUE,attack,Not fleeing,FALSE
2013,2016/11/3,shot,gun,56,F,,Loganville,GA,FALSE,attack,Not fleeing,FALSE
2015,2016/11/4,shot,undetermined,26,M,H,Palm Springs,CA,FALSE,undetermined,Not fleeing,FALSE
2016,2016/11/4,shot,gun,35,M,H,New York,NY,TRUE,attack,Other,FALSE
2017,2016/11/5,shot,knife,49,M,W,Lealman,FL,TRUE,other,Not fleeing,FALSE
2020,2016/11/5,shot,,36,M,W,Okemah,OK,FALSE,other,Car,FALSE
2021,2016/11/5,shot,gun,56,M,W,Clendenin,WV,FALSE,attack,Not fleeing,FALSE
2022,2016/11/5,shot,gun,59,M,,Beaver,WA,FALSE,undetermined,,FALSE
2023,2016/11/5,shot,gun,34,M,W,Gladewater,TX,FALSE,other,Other,TRUE
2018,2016/11/6,shot,gun,43,M,W,Aiken,SC,TRUE,attack,Not fleeing,FALSE
2024,2016/11/6,shot,metal pipe,31,M,W,Maurice River,NJ,FALSE,other,Foot,FALSE
2025,2016/11/6,shot,,17,M,W,Phenix City,AL,FALSE,other,Car,FALSE
2027,2016/11/6,shot,hammer,32,M,W,Hensley,WV,TRUE,other,Not fleeing,FALSE
2014,2016/11/6,shot and Tasered,undetermined,33,M,H,Santa Ana,CA,FALSE,undetermined,Not fleeing,FALSE
2019,2016/11/6,shot and Tasered,,43,M,W,Bowling Green,KY,FALSE,undetermined,Car,FALSE
2026,2016/11/7,shot,gun,31,M,B,Philadelphia,PA,FALSE,attack,Other,FALSE
2031,2016/11/8,shot,gun,23,M,H,Denver,CO,FALSE,attack,Other,FALSE
2032,2016/11/8,shot,,26,M,W,Ashtabula,OH,FALSE,attack,Car,FALSE
2033,2016/11/8,shot,gun,45,M,H,Azusa,CA,FALSE,attack,Not fleeing,FALSE
2028,2016/11/8,shot and Tasered,unarmed,19,M,W,Hays,KS,FALSE,attack,Car,FALSE
2034,2016/11/9,shot,gun,36,M,W,Show Low,AZ,FALSE,attack,Not fleeing,FALSE
2036,2016/11/10,shot,gun,41,M,H,San Angelo,TX,FALSE,undetermined,,FALSE
2038,2016/11/10,shot,gun,53,M,W,Lakeland,FL,FALSE,attack,Not fleeing,FALSE
2039,2016/11/11,shot,,24,M,W,Grand Junction,CO,FALSE,attack,Car,FALSE
2043,2016/11/11,shot,gun,,M,H,Boise,ID,FALSE,attack,Other,FALSE
2046,2016/11/11,shot,gun,47,M,,Montrose County,CO,FALSE,attack,Not fleeing,FALSE
2037,2016/11/11,shot and Tasered,unarmed,,M,B,East Point,GA,FALSE,attack,Foot,FALSE
2042,2016/11/12,shot,gun,40,M,W,Anchorage,AK,FALSE,attack,Not fleeing,FALSE
2045,2016/11/12,shot,gun,29,M,H,Tucson,AZ,FALSE,attack,Car,FALSE
2040,2016/11/13,shot,gun,22,M,H,San Diego,CA,FALSE,attack,Not fleeing,TRUE
2041,2016/11/13,shot,gun,21,M,H,Oklahoma City,OK,FALSE,attack,Not fleeing,FALSE
2124,2016/11/13,shot and Tasered,baseball bat,38,M,,Bloomsburg,PA,TRUE,attack,Not fleeing,FALSE
2047,2016/11/15,shot,knife,48,M,,Temecula,CA,FALSE,other,Not fleeing,FALSE
2048,2016/11/15,shot,,25,M,B,York County,PA,FALSE,other,Car,FALSE
2049,2016/11/15,shot,gun,37,M,W,Webster,TX,FALSE,attack,Not fleeing,FALSE
2050,2016/11/16,shot,machete,37,M,H,Whittier,CA,FALSE,other,Not fleeing,FALSE
2051,2016/11/16,shot,gun,56,M,W,Redding,CA,FALSE,other,Not fleeing,FALSE
2057,2016/11/18,shot,gun,25,M,B,Ludowici,GA,FALSE,attack,Not fleeing,FALSE
2059,2016/11/18,shot,gun,26,M,B,Chicago,IL,FALSE,attack,Not fleeing,FALSE
2052,2016/11/18,shot and Tasered,gun,35,M,W,Fort Walton Beach,FL,TRUE,other,Not fleeing,FALSE
2056,2016/11/18,shot and Tasered,machete,25,M,B,Port St. Lucie,FL,TRUE,other,Not fleeing,FALSE
2058,2016/11/18,shot and Tasered,machete,48,M,,Casa Grande,AZ,TRUE,other,Not fleeing,FALSE
2053,2016/11/19,shot,,29,M,H,Anaheim,CA,FALSE,attack,Foot,TRUE
2055,2016/11/19,shot,gun,55,M,,Chickasha,OK,FALSE,attack,Not fleeing,TRUE
2062,2016/11/19,shot,baton,21,M,B,Brooklyn,NY,TRUE,attack,Not fleeing,FALSE
2054,2016/11/19,shot and Tasered,knife,15,M,A,Watsonville,CA,FALSE,other,Foot,TRUE
2061,2016/11/20,shot,gun,24,M,H,San Antonio,TX,FALSE,attack,Not fleeing,FALSE
2063,2016/11/20,shot,gun,18,M,W,Kansas City,MO,FALSE,other,Foot,FALSE
2060,2016/11/21,shot,gun,19,M,B,St. Louis,MO,FALSE,attack,Foot,FALSE
2064,2016/11/21,shot,knife,27,M,W,Lompoc,CA,TRUE,other,Foot,FALSE
2065,2016/11/22,shot,gun,45,M,H,La Mirada,CA,FALSE,attack,Not fleeing,FALSE
2066,2016/11/22,shot,gun,36,M,B,Baytown,TX,FALSE,other,Car,FALSE
2067,2016/11/22,shot,undetermined,34,M,B,Durham,NC,FALSE,undetermined,Not fleeing,FALSE
2068,2016/11/22,shot,gun,23,M,B,Newark,NJ,FALSE,attack,Not fleeing,FALSE
2069,2016/11/23,shot,knife,43,M,W,Lealman,FL,FALSE,other,Not fleeing,FALSE
2073,2016/11/23,shot,undetermined,19,M,B,Chicago,IL,FALSE,undetermined,Foot,FALSE
2074,2016/11/24,shot,knife,45,M,,Jackson,TN,TRUE,attack,Not fleeing,FALSE
2071,2016/11/25,shot,gun,37,M,B,Chicago,IL,FALSE,attack,,FALSE
2078,2016/11/25,shot,gun,23,M,B,Hattiesburg,MS,FALSE,attack,Other,FALSE
